case_id,answer_model,evaluator_group,evaluator_id,criterion_kind,criterion_id,criterion_instance,criterion_type,weight,score,notes
OF-2025-018,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,automated,auto_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_01,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_02,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-018,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-018,Qwen,expert,expert_03,graded,E-07,G02:E-07,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,automated,auto_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,automated,auto_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,automated,auto_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,automated,auto_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,automated,auto_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,automated,auto_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,automated,auto_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,expert,expert_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,expert,expert_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,expert,expert_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,expert,expert_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Yuhub,expert,expert_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Yuhub,expert,expert_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Yuhub,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,automated,auto_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,automated,auto_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,automated,auto_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,automated,auto_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,automated,auto_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,automated,auto_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,automated,auto_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,expert,expert_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,expert,expert_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,expert,expert_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,expert,expert_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Deepseek,expert,expert_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Deepseek,expert,expert_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Deepseek,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,automated,auto_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,automated,auto_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,automated,auto_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,automated,auto_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,automated,auto_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,automated,auto_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,automated,auto_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,expert,expert_01,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,expert,expert_01,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_01,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,expert,expert_02,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,expert,expert_02,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_02,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-019,Qwen,expert,expert_03,graded,E-12,G01:E-12,effectiveness,1,,
OF-2025-019,Qwen,expert,expert_03,graded,E-04,G02:E-04,effectiveness,3,,
OF-2025-019,Qwen,expert,expert_03,graded,E-07,G03:E-07,effectiveness,3,,
OF-2025-020,Yuhub,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,automated,auto_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Yuhub,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,automated,auto_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Yuhub,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,automated,auto_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Yuhub,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,expert,expert_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Yuhub,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,expert,expert_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Yuhub,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Yuhub,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Yuhub,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,automated,auto_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,automated,auto_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,automated,auto_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,expert,expert_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,expert,expert_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Deepseek,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Deepseek,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Deepseek,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,automated,auto_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,automated,auto_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,automated,auto_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,automated,auto_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,automated,auto_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,automated,auto_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,automated,auto_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,automated,auto_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,automated,auto_03,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,expert,expert_01,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,expert,expert_01,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,expert,expert_01,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,expert,expert_02,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,expert,expert_02,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,expert,expert_02,graded,E-12,G02:E-12,effectiveness,1,,
OF-2025-020,Qwen,expert,expert_03,binary,S-01,B01:S-01,safety,5,,
OF-2025-020,Qwen,expert,expert_03,graded,E-04,G01:E-04,effectiveness,3,,
OF-2025-020,Qwen,expert,expert_03,graded,E-12,G02:E-12,effectiveness,1,,
